U:0,U:1,U:2,WallDistance,nut,U
0.764255,-0.030312,0.004515,0.166117,0.003063,0.764869
0.761529,-0.032712,0.004452,0.166106,0.003058,0.762244
0.757656,-0.036052,0.004365,0.166096,0.003049,0.758526
0.815285,-0.024808,0.004768,0.139708,0.002797,0.815676
0.819767,-0.022922,0.004833,0.139718,0.002803,0.820102
0.811655,-0.026432,0.004716,0.139689,0.002791,0.812099
0.808709,-0.028052,0.004668,0.139668,0.002785,0.809209
0.805317,-0.030167,0.004605,0.139662,0.002777,0.805895
0.800557,-0.033089,0.004518,0.139659,0.002765,0.801253
0.854973,-0.022432,0.004935,0.115683,0.002461,0.855281
0.860336,-0.020827,0.004999,0.115692,0.002469,0.860603
0.850660,-0.023819,0.004884,0.115665,0.002454,0.851007
0.847170,-0.025221,0.004836,0.115646,0.002448,0.847559
0.843160,-0.027058,0.004773,0.115645,0.002439,0.843608
0.837576,-0.029578,0.004685,0.115649,0.002426,0.838111
0.888478,-0.019621,0.005121,0.093866,0.002076,0.888709
0.894654,-0.018283,0.005184,0.093873,0.002083,0.894856
0.883537,-0.020778,0.005070,0.093847,0.002070,0.883796
0.879539,-0.021962,0.005023,0.093829,0.002064,0.879828
0.874933,-0.023525,0.004960,0.093835,0.002057,0.875263
0.915408,-0.016494,0.005330,0.074058,0.001657,0.915572
0.922374,-0.015413,0.005393,0.074064,0.001660,0.922519
0.909860,-0.017424,0.005280,0.074039,0.001654,0.910042
0.905358,-0.018377,0.005232,0.074021,0.001652,0.905560
0.900137,-0.019653,0.005168,0.074033,0.001649,0.900366
0.934417,-0.013063,0.005566,0.056087,0.001230,0.934525
0.942232,-0.012228,0.005631,0.056092,0.001225,0.942328
0.928239,-0.013769,0.005515,0.056065,0.001234,0.928357
0.923204,-0.014471,0.005466,0.056045,0.001237,0.923334
0.917312,-0.015465,0.005398,0.056067,0.001240,0.917458
0.941549,-0.009382,0.005822,0.039811,0.000829,0.941614
0.950303,-0.008766,0.005894,0.039816,0.000813,0.950362
0.934744,-0.009858,0.005765,0.039782,0.000840,0.934814
0.929217,-0.010230,0.005710,0.039758,0.000849,0.929291
0.922721,-0.010901,0.005632,0.039794,0.000860,0.922803
0.925711,-0.005371,0.005978,0.025167,0.000490,0.925746
0.934498,-0.004929,0.006050,0.025172,0.000466,0.934531
0.919188,-0.005704,0.005928,0.025121,0.000505,0.919225
0.914122,-0.005905,0.005867,0.025083,0.000516,0.914160
0.907944,-0.006368,0.005773,0.025147,0.000530,0.907985
0.865074,-0.002606,0.005708,0.011841,0.000278,0.865097
0.870200,-0.002491,0.005760,0.011832,0.000269,0.870223
0.860408,-0.002758,0.005685,0.011735,0.000277,0.860431
0.856506,-0.002885,0.005656,0.011680,0.000277,0.856530
0.852510,-0.003130,0.005581,0.011787,0.000287,0.852534
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.868554,-0.025657,0.004871,0.093848,0.002047,0.868947
0.892944,-0.021409,0.005078,0.074057,0.001645,0.893215
0.909257,-0.016869,0.005302,0.056106,0.001245,0.909429
0.913953,-0.012006,0.005526,0.039855,0.000872,0.914049
0.899365,-0.007161,0.005674,0.025253,0.000545,0.899411
0.846308,-0.003477,0.005512,0.011869,0.000293,0.846333
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.025803,-0.033441,0.000322,0.641723,0.001706,0.042239
0.048546,-0.027686,0.000013,0.641675,0.001914,0.055886
0.073252,-0.017327,-0.000013,0.641811,0.001982,0.075274
0.093337,-0.008939,0.000206,0.641883,0.001934,0.093764
0.109608,-0.002713,0.000522,0.641808,0.001851,0.109643
0.125445,0.003057,0.000910,0.641855,0.001708,0.125486
0.025607,-0.037506,0.000408,0.623823,0.001667,0.045416
0.025384,-0.041091,0.000479,0.609989,0.001637,0.048302
0.047229,-0.031821,0.000129,0.623790,0.001875,0.056949
0.046165,-0.035368,0.000224,0.609968,0.001838,0.058156
0.045315,-0.038421,0.000302,0.599441,0.001805,0.059412
0.044358,-0.042020,0.000391,0.588244,0.001766,0.061102
0.042997,-0.047211,0.000514,0.573324,0.001711,0.063858
0.071093,-0.021547,0.000103,0.623944,0.001959,0.074286
0.069378,-0.025105,0.000199,0.610136,0.001932,0.073781
0.068029,-0.028164,0.000280,0.599620,0.001904,0.073629
0.066539,-0.031761,0.000374,0.588429,0.001866,0.073732
0.064488,-0.036839,0.000504,0.573511,0.001804,0.074270
0.090705,-0.013021,0.000311,0.624023,0.001921,0.091635
0.088608,-0.016437,0.000399,0.610220,0.001902,0.090121
0.086952,-0.019393,0.000476,0.599705,0.001879,0.089090
0.085123,-0.022889,0.000566,0.588513,0.001846,0.088148
0.082615,-0.027778,0.000693,0.573590,0.001789,0.087163
0.106579,-0.006572,0.000616,0.623948,0.001837,0.106783
0.104167,-0.009790,0.000696,0.610144,0.001817,0.104628
0.102259,-0.012595,0.000766,0.599626,0.001794,0.103035
0.100146,-0.015940,0.000850,0.588428,0.001761,0.101410
0.097254,-0.020608,0.000969,0.573496,0.001701,0.099418
0.122146,-0.000479,0.000994,0.623999,0.001687,0.122151
0.119511,-0.003424,0.001064,0.610196,0.001663,0.119565
0.117416,-0.006022,0.001127,0.599679,0.001636,0.117576
0.115089,-0.009164,0.001204,0.588479,0.001599,0.115460
0.111912,-0.013555,0.001313,0.573543,0.001535,0.112738
0.072234,0.261927,0.004779,0.036543,0.001044,0.271747
0.062922,0.254805,0.005178,0.036048,0.001042,0.262510
0.094048,0.253224,0.003641,0.056212,0.001317,0.270149
0.087064,0.248248,0.004024,0.055838,0.001312,0.263104
0.051301,0.264352,0.004583,0.022137,0.000697,0.269323
0.040609,0.254255,0.004865,0.021467,0.000712,0.257523
0.034517,0.261013,0.004176,0.010372,0.000324,0.263319
0.025773,0.242985,0.004842,0.009674,0.000363,0.244396
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.101994,0.256181,0.003266,0.060163,0.001326,0.275757
0.084252,0.266015,0.004381,0.041725,0.001047,0.279073
0.068724,0.271299,0.004400,0.028395,0.000678,0.279903
0.057882,0.276922,0.003613,0.016866,0.000279,0.282930
0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
0.006636,0.168189,0.002986,0.011166,0.000144,0.168346
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.006337,0.170647,0.002857,0.010377,0.000141,0.170789
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.014583,0.194992,0.000965,0.023857,0.000346,0.195539
0.014177,0.196905,0.000866,0.022571,0.000343,0.197417
0.028204,0.210855,-0.001756,0.036924,0.000568,0.212740
0.027486,0.211852,-0.001703,0.036105,0.000567,0.213634
0.046136,0.220028,-0.003895,0.055896,0.000796,0.224847
0.044957,0.220907,-0.003766,0.055359,0.000796,0.225467
0.069537,0.224629,-0.005724,0.081969,0.001029,0.235215
0.067959,0.225959,-0.005525,0.081600,0.001031,0.236022
0.098329,0.225058,-0.007195,0.117164,0.001260,0.245706
0.096372,0.227035,-0.006928,0.116897,0.001263,0.246740
0.130967,0.221261,-0.008199,0.164356,0.001471,0.257247
0.128524,0.223835,-0.007899,0.164152,0.001477,0.258230
0.162756,0.214138,-0.008388,0.227462,0.001607,0.269100
0.159982,0.217361,-0.008130,0.227294,0.001616,0.270011
0.181179,0.207385,-0.007203,0.263833,0.001632,0.275475
0.178617,0.211415,-0.007066,0.263735,0.001642,0.276858
0.176523,0.203713,-0.004789,0.228004,0.001650,0.269597
0.174823,0.208823,-0.004784,0.227953,0.001659,0.272384
0.155076,0.202533,-0.001849,0.164861,0.001689,0.255091
0.154435,0.208962,-0.001985,0.164774,0.001699,0.259845
0.127149,0.202890,0.001163,0.117610,0.001645,0.239442
0.127289,0.210712,0.000884,0.117456,0.001654,0.246176
0.098203,0.204067,0.003947,0.082343,0.001502,0.226501
0.098708,0.213108,0.003557,0.082080,0.001510,0.234885
0.071333,0.205730,0.006179,0.056191,0.001294,0.217833
0.071882,0.215517,0.005721,0.055748,0.001299,0.227260
0.047327,0.207704,0.007485,0.037137,0.001021,0.213159
0.047754,0.217380,0.007004,0.036395,0.001023,0.222674
0.027980,0.209889,0.007250,0.023989,0.000677,0.211870
0.028172,0.217726,0.006798,0.022759,0.000677,0.219646
0.018292,0.206276,0.006874,0.011218,0.000316,0.207200
0.018200,0.211044,0.006653,0.010454,0.000315,0.211932
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.006157,0.172634,0.002565,0.009815,0.000138,0.172763
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013952,0.198422,0.000676,0.021670,0.000340,0.198913
0.027027,0.212666,-0.001675,0.035553,0.000565,0.214383
0.044159,0.221570,-0.003650,0.054999,0.000796,0.225957
0.066929,0.226936,-0.005360,0.081350,0.001031,0.236660
0.094981,0.228432,-0.006726,0.116712,0.001265,0.247483
0.126645,0.225615,-0.007675,0.164003,0.001480,0.258844
0.157898,0.219641,-0.007938,0.227160,0.001622,0.270623
0.176839,0.214346,-0.006971,0.263676,0.001649,0.277966
0.174012,0.212707,-0.004804,0.227965,0.001666,0.274859
0.154820,0.214127,-0.002130,0.164773,0.001706,0.264243
0.128610,0.217375,0.000608,0.117420,0.001661,0.252572
0.100478,0.221251,0.003180,0.081975,0.001515,0.243018
0.073622,0.224767,0.005280,0.055521,0.001302,0.236576
0.049151,0.226914,0.006538,0.035954,0.001026,0.232268
0.028966,0.225893,0.006318,0.021940,0.000679,0.227830
0.018459,0.216558,0.006356,0.009930,0.000317,0.217436
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.006020,0.174236,0.002285,0.009421,0.000137,0.174355
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013807,0.199634,0.000509,0.021049,0.000338,0.200112
0.026711,0.213331,-0.001655,0.035181,0.000563,0.215003
0.043574,0.222075,-0.003535,0.054758,0.000795,0.226337
0.066155,0.227622,-0.005210,0.081179,0.001031,0.237098
0.093901,0.229412,-0.006564,0.116580,0.001266,0.247972
0.125181,0.226878,-0.007503,0.163888,0.001483,0.259230
0.156310,0.221263,-0.007795,0.227045,0.001627,0.271018
0.175602,0.216465,-0.006897,0.263644,0.001655,0.278820
0.173791,0.215613,-0.004830,0.228027,0.001671,0.276976
0.155919,0.218175,-0.002278,0.164840,0.001710,0.268172
0.130862,0.222908,0.000340,0.117476,0.001666,0.258482
0.103430,0.228455,0.002813,0.081996,0.001519,0.250793
0.076675,0.233504,0.004850,0.055467,0.001304,0.245818
0.051797,0.236494,0.006074,0.035750,0.001029,0.242176
0.030685,0.234676,0.005800,0.021444,0.000685,0.236745
0.019259,0.223166,0.005972,0.009600,0.000322,0.224075
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005908,0.175560,0.002088,0.009148,0.000135,0.175672
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013705,0.200644,0.000402,0.020623,0.000336,0.201112
0.026479,0.213911,-0.001636,0.034930,0.000561,0.215550
0.043153,0.222512,-0.003430,0.054594,0.000794,0.226684
0.065548,0.228136,-0.005073,0.081060,0.001030,0.237420
0.093014,0.230110,-0.006429,0.116482,0.001266,0.248281
0.124022,0.227789,-0.007367,0.163795,0.001485,0.259468
0.155072,0.222421,-0.007684,0.226941,0.001630,0.271252
0.174728,0.217987,-0.006830,0.263631,0.001661,0.279455
0.173927,0.217735,-0.004860,0.228127,0.001674,0.278716
0.157437,0.221234,-0.002436,0.164962,0.001713,0.271545
0.133746,0.227308,0.000079,0.117610,0.001670,0.263736
0.107398,0.234553,0.002460,0.082127,0.001523,0.257984
0.081152,0.241494,0.004430,0.055568,0.001307,0.254803
0.056160,0.246022,0.005612,0.035765,0.001035,0.252413
0.034072,0.244298,0.005271,0.021247,0.000697,0.246719
0.021184,0.231618,0.005446,0.009467,0.000335,0.232648
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005819,0.176693,0.001979,0.008942,0.000134,0.176800
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013633,0.201525,0.000355,0.020306,0.000335,0.201986
0.026298,0.214433,-0.001615,0.034747,0.000560,0.216046
0.042844,0.222910,-0.003347,0.054472,0.000792,0.227015
0.065064,0.228543,-0.004961,0.080970,0.001030,0.237676
0.092273,0.230621,-0.006314,0.116404,0.001266,0.248476
0.123088,0.228454,-0.007256,0.163714,0.001486,0.259605
0.154087,0.223253,-0.007595,0.226842,0.001634,0.271371
0.174095,0.219075,-0.006769,0.263630,0.001665,0.279908
0.174245,0.219261,-0.004877,0.228257,0.001676,0.280108
0.159125,0.223461,-0.002585,0.165131,0.001715,0.274340
0.136944,0.230606,-0.000176,0.117814,0.001674,0.268203
0.112104,0.239350,0.002124,0.082366,0.001527,0.264311
0.005727,0.177622,0.001964,0.008732,0.000133,0.177725
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013565,0.202309,0.000359,0.020002,0.000333,0.202764
0.026139,0.214897,-0.001591,0.034572,0.000559,0.216487
0.042584,0.223256,-0.003283,0.054357,0.000791,0.227305
0.064651,0.228863,-0.004870,0.080882,0.001029,0.237869
0.091649,0.231003,-0.006213,0.116327,0.001266,0.248597
0.122319,0.228941,-0.007162,0.163634,0.001486,0.259667
0.153280,0.223851,-0.007520,0.226743,0.001636,0.271405
0.173616,0.219847,-0.006718,0.263634,0.001668,0.280215
0.174634,0.220343,-0.004879,0.228399,0.001678,0.281197
0.160808,0.225028,-0.002710,0.165317,0.001716,0.276594
0.140170,0.232913,-0.000414,0.118049,0.001678,0.271839
0.117155,0.242752,0.001811,0.082659,0.001532,0.269550
0.005624,0.178406,0.002021,0.008614,0.000131,0.178506
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013482,0.203018,0.000393,0.019837,0.000332,0.203466
0.025981,0.215318,-0.001562,0.034477,0.000557,0.216885
0.042322,0.223561,-0.003226,0.054290,0.000790,0.227555
0.064249,0.229117,-0.004786,0.080828,0.001028,0.238003
0.091080,0.231303,-0.006119,0.116274,0.001266,0.248665
0.121626,0.229316,-0.007073,0.163571,0.001487,0.259670
0.152559,0.224302,-0.007451,0.226658,0.001638,0.271369
0.173210,0.220418,-0.006673,0.264003,0.001672,0.280411
0.175062,0.221124,-0.004886,0.229404,0.001680,0.282075
0.162488,0.226145,-0.002823,0.166716,0.001716,0.278481
0.143418,0.234494,-0.000633,0.120001,0.001682,0.274876
0.122455,0.244955,0.001511,0.085415,0.001539,0.273862
0.005566,0.179283,0.002068,0.008729,0.000131,0.179381
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013400,0.203706,0.000415,0.019995,0.000330,0.204147
0.025804,0.215741,-0.001527,0.034561,0.000556,0.217284
0.005578,0.180303,0.002045,0.008938,0.000130,0.180401
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013317,0.204438,0.000408,0.020295,0.000329,0.204872
0.025590,0.216221,-0.001486,0.034726,0.000554,0.217735
0.042011,0.223857,-0.003165,0.054337,0.000789,0.227787
0.063780,0.229342,-0.004697,0.080851,0.001027,0.238092
0.090463,0.231567,-0.006017,0.116275,0.001265,0.248683
0.120882,0.229641,-0.006977,0.163551,0.001487,0.259608
0.151791,0.224687,-0.007374,0.226608,0.001640,0.271255
0.172793,0.220896,-0.006627,0.265475,0.001675,0.280529
0.175568,0.221764,-0.004897,0.232976,0.001681,0.282891
0.164377,0.227033,-0.002936,0.171620,0.001716,0.280308
0.147057,0.235644,-0.000859,0.126802,0.001686,0.277767
0.128334,0.246305,0.001185,0.094139,0.001549,0.277736
0.110669,0.257319,0.002856,0.070723,0.001339,0.280123
0.096407,0.266390,0.003948,0.054589,0.001062,0.283326
0.085090,0.271112,0.004222,0.043862,0.000703,0.284183
0.079022,0.276035,0.003533,0.035695,0.000325,0.287145
0.056895,0.240857,0.002108,0.029977,0.000126,0.247495
0.041620,0.224171,-0.003090,0.054437,0.000787,0.228023
0.063193,0.229558,-0.004591,0.080911,0.001026,0.238141
0.089722,0.231811,-0.005897,0.116307,0.001265,0.248639
0.119992,0.229938,-0.006860,0.163557,0.001488,0.259454
0.150877,0.225038,-0.007279,0.226588,0.001643,0.271033
0.172310,0.221320,-0.006576,0.268876,0.001679,0.280565
0.176203,0.222314,-0.004916,0.240993,0.001682,0.283717
0.166679,0.227750,-0.003061,0.182114,0.001716,0.282243
0.151434,0.236434,-0.001115,0.139849,0.001692,0.280775
0.135146,0.246952,0.000802,0.109868,0.001563,0.281514
0.120046,0.257297,0.002373,0.089299,0.001360,0.283934
0.107714,0.265248,0.003439,0.076253,0.001091,0.286305
0.097088,0.268922,0.003876,0.068608,0.000757,0.285937
0.089227,0.269899,0.003626,0.064383,0.000416,0.284289
0.074755,0.239867,0.002865,0.061227,0.000209,0.251262
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005610,0.181417,0.001981,0.009143,0.000129,0.181515
0.013197,0.205272,0.000396,0.020608,0.000327,0.205696
0.025322,0.216795,-0.001436,0.034904,0.000552,0.218274
0.041133,0.224521,-0.003001,0.054547,0.000785,0.228277
0.062458,0.229758,-0.004465,0.080981,0.001024,0.238138
0.088813,0.232009,-0.005750,0.116350,0.001263,0.248494
0.118903,0.230180,-0.006713,0.163578,0.001488,0.259164
0.149765,0.225323,-0.007159,0.226588,0.001645,0.270650
0.171725,0.221642,-0.006520,0.275298,0.001685,0.280459
0.176980,0.222698,-0.004948,0.255450,0.001684,0.284501
0.169474,0.228171,-0.003195,0.199881,0.001716,0.284242
0.156671,0.236677,-0.001399,0.161054,0.001699,0.283838
0.143066,0.246705,0.000350,0.135073,0.001582,0.285187
0.130660,0.256237,0.001798,0.118746,0.001391,0.287633
0.120426,0.263511,0.002818,0.109122,0.001141,0.289739
0.111635,0.267389,0.003357,0.103773,0.000845,0.289777
0.104732,0.267555,0.003420,0.100785,0.000552,0.287343
0.096142,0.248446,0.003052,0.098639,0.000338,0.266417
0.005614,0.182623,0.001964,0.009415,0.000128,0.182720
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013009,0.206211,0.000416,0.021033,0.000325,0.206621
0.024976,0.217460,-0.001374,0.035150,0.000549,0.218894
0.040542,0.224907,-0.002902,0.054702,0.000782,0.228550
0.061553,0.229916,-0.004323,0.081084,0.001022,0.238052
0.087680,0.232103,-0.005570,0.116419,0.001262,0.248175
0.117563,0.230300,-0.006527,0.163624,0.001487,0.258654
0.148399,0.225462,-0.007003,0.226616,0.001649,0.270008
0.170987,0.221750,-0.006452,0.285734,0.001691,0.280091
0.177865,0.222742,-0.004987,0.278513,0.001687,0.285087
0.172729,0.228037,-0.003344,0.227646,0.001715,0.286090
0.162668,0.236025,-0.001729,0.193949,0.001706,0.286656
0.151873,0.245138,-0.000180,0.172800,0.001607,0.288371
0.142125,0.253532,0.001122,0.160244,0.001436,0.290653
0.133995,0.259847,0.002072,0.153166,0.001215,0.292369
0.127152,0.263318,0.002655,0.149298,0.000964,0.292423
0.121559,0.263173,0.002902,0.147093,0.000722,0.289905
0.115128,0.252230,0.002859,0.145539,0.000515,0.277277
0.005332,-0.006576,-0.008599,0.009590,0.000060,0.012068
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.014429,-0.007900,-0.015848,0.015252,0.000126,0.022842
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.033078,-0.007926,-0.020196,0.021339,0.000175,0.039558
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.058495,-0.005998,-0.025134,0.024362,0.000213,0.063949
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093519,-0.003458,-0.030294,0.024504,0.000239,0.098364
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.136551,-0.000904,-0.031887,0.024675,0.000252,0.140228
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.182180,0.001508,-0.030061,0.024867,0.000252,0.184650
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.224591,0.003495,-0.025679,0.024795,0.000236,0.226081
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.245077,0.004681,-0.019166,0.024634,0.000211,0.245870
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.232220,0.005136,-0.012343,0.024802,0.000189,0.232605
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.197366,0.005191,-0.005658,0.024878,0.000176,0.197515
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.154465,0.005142,0.001063,0.024689,0.000172,0.154554
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.111366,0.004973,0.007713,0.024523,0.000172,0.111743
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.071971,0.003439,0.014167,0.024389,0.000174,0.073433
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.038941,-0.001843,0.020434,0.021552,0.000180,0.044016
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.014989,-0.012206,0.025379,0.015573,0.000169,0.031902
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.006772,-0.022650,0.028438,0.008083,0.000107,0.036981
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.008176,-0.010308,-0.014129,0.008806,0.000085,0.019306
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.017346,-0.010057,-0.018700,0.020116,0.000189,0.027418
0.034902,-0.008412,-0.021954,0.033249,0.000272,0.042082
0.059096,-0.005232,-0.025623,0.046098,0.000338,0.064624
0.092724,-0.001675,-0.029018,0.053544,0.000386,0.097173
0.134638,0.002134,-0.029596,0.055405,0.000415,0.137869
0.180623,0.005902,-0.027793,0.055667,0.000422,0.182844
0.225367,0.008596,-0.024114,0.055438,0.000402,0.226816
0.249875,0.009757,-0.018585,0.055102,0.000364,0.250755
0.241161,0.009895,-0.012491,0.055454,0.000333,0.241687
0.209700,0.009649,-0.006458,0.055691,0.000324,0.210021
0.170184,0.009306,-0.000220,0.055435,0.000324,0.170438
0.130612,0.008413,0.006109,0.053810,0.000320,0.131025
0.094850,0.005324,0.012192,0.046551,0.000313,0.095778
0.064073,-0.001573,0.017869,0.033768,0.000299,0.066537
0.037927,-0.012542,0.022802,0.020597,0.000254,0.045997
0.023263,-0.023305,0.028118,0.009017,0.000140,0.043300
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.008300,-0.009216,-0.014344,0.009102,0.000106,0.018962
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.017201,-0.007954,-0.018048,0.020545,0.000234,0.026169
0.034015,-0.005327,-0.020772,0.034837,0.000342,0.040211
0.057779,-0.001504,-0.023968,0.054527,0.000430,0.062572
0.090975,0.002831,-0.026558,0.075078,0.000494,0.094815
0.132202,0.007710,-0.026756,0.089033,0.000536,0.135102
0.177910,0.012569,-0.025270,0.093823,0.000550,0.180135
0.223092,0.015905,-0.022148,0.093690,0.000535,0.224752
0.248974,0.017055,-0.017291,0.093502,0.000493,0.250156
0.242645,0.016831,-0.011775,0.093709,0.000460,0.243513
0.213735,0.016270,-0.006269,0.093853,0.000455,0.214445
0.176586,0.015551,-0.000594,0.089287,0.000456,0.177270
0.139028,0.014070,0.005131,0.075741,0.000445,0.139832
0.104434,0.010474,0.010596,0.055278,0.000422,0.105491
0.072852,0.003680,0.015569,0.035367,0.000386,0.074588
0.044736,-0.006021,0.020161,0.020843,0.000314,0.049437
0.028698,-0.014556,0.026966,0.009219,0.000170,0.041983
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.007756,-0.001383,-0.010874,0.009447,0.000125,0.013428
0.016027,0.000231,-0.013935,0.021092,0.000275,0.021239
0.031955,0.003380,-0.016711,0.035195,0.000403,0.036219
0.055266,0.007623,-0.020094,0.054763,0.000506,0.059297
0.088227,0.012421,-0.022638,0.081190,0.000583,0.091928
0.129108,0.017688,-0.022816,0.111141,0.000633,0.132296
0.174684,0.022648,-0.021521,0.133609,0.000655,0.177456
0.220215,0.025582,-0.018808,0.141145,0.000647,0.222492
0.246726,0.025704,-0.014557,0.141022,0.000607,0.248488
0.241061,0.024305,-0.009643,0.141166,0.000574,0.242475
0.212882,0.022851,-0.004667,0.133849,0.000573,0.214156
0.176533,0.021433,0.000509,0.111776,0.000573,0.177830
0.139483,0.019488,0.005737,0.081926,0.000553,0.140955
0.104846,0.016239,0.010737,0.055316,0.000515,0.106638
0.072697,0.011314,0.015344,0.035554,0.000459,0.075155
0.044346,0.004588,0.019820,0.021278,0.000363,0.048789
0.028794,-0.001854,0.027035,0.009514,0.000193,0.039540
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.007404,0.012600,-0.007593,0.009862,0.000142,0.016470
0.015320,0.013974,-0.009707,0.021760,0.000309,0.022895
0.030675,0.016663,-0.012418,0.035621,0.000455,0.037052
0.053787,0.020500,-0.016064,0.055049,0.000571,0.059760
0.086693,0.025039,-0.018571,0.081391,0.000658,0.092128
0.127309,0.029936,-0.018762,0.116747,0.000717,0.132120
0.172672,0.034198,-0.017637,0.158149,0.000750,0.176907
0.218206,0.036211,-0.015222,0.189490,0.000749,0.221713
0.244774,0.035327,-0.011420,0.199675,0.000710,0.247574
0.238940,0.033058,-0.006961,0.189705,0.000680,0.241316
0.210485,0.030960,-0.002415,0.158749,0.000684,0.212764
0.173926,0.029134,0.002317,0.117462,0.000682,0.176364
0.136546,0.027238,0.007094,0.081956,0.000651,0.139417
0.101486,0.024914,0.011668,0.055451,0.000598,0.105149
0.069182,0.021836,0.015922,0.035870,0.000526,0.074273
0.041498,0.016946,0.020146,0.021881,0.000406,0.049144
0.026889,0.010674,0.026754,0.009904,0.000213,0.039405
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.007627,0.031879,-0.007230,0.010420,0.000154,0.033566
0.015527,0.032833,-0.008623,0.022660,0.000334,0.037329
0.030761,0.034444,-0.010897,0.036188,0.000494,0.047448
0.053865,0.037392,-0.013998,0.055425,0.000625,0.067049
0.086703,0.041175,-0.015886,0.081653,0.000725,0.097289
0.127019,0.045002,-0.015776,0.116940,0.000797,0.135676
0.171971,0.047741,-0.014595,0.164182,0.000842,0.179071
0.217056,0.048188,-0.012263,0.219484,0.000848,0.222679
0.243175,0.046081,-0.008666,0.247940,0.000811,0.247654
0.236739,0.043022,-0.004445,0.220031,0.000783,0.240657
0.207633,0.040427,-0.000183,0.164863,0.000790,0.211532
0.170592,0.038413,0.004189,0.117505,0.000785,0.174913
0.132830,0.036774,0.008550,0.082083,0.000744,0.138091
0.097596,0.035222,0.012684,0.055722,0.000678,0.104530
0.065629,0.033106,0.016489,0.036366,0.000590,0.075333
0.038954,0.028373,0.020200,0.022744,0.000447,0.052254
0.025242,0.020716,0.025833,0.010449,0.000231,0.041637
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.007959,0.055395,-0.010109,0.011198,0.000162,0.056870
0.016050,0.056046,-0.011488,0.023930,0.000352,0.059420
0.031535,0.056315,-0.013279,0.037000,0.000525,0.065895
0.054493,0.057910,-0.015107,0.055962,0.000671,0.080940
